OrderID,CustomerName,Email,Phone,City,State,ProductCategory,Product,Quantity,UnitPrice,TotalPrice,OrderDate,PaymentMethod,Shipped
ORD1814,Gregory Smith,mario14@yahoo.com,(977)340-1516x119,Davenportchester,Wisconsin,Electronics,Vacuum,6,1455.71,8734.26,2025-03-02,Cash,Yes
ORD1815,Joshua Davis,reyesralph@hotmail.com,862-883-2541x179,Jeffreytown,California,Home,Basketball,8,1002.42,8019.36,2025-02-01,PayPal,Yes
ORD1816,Carmen Davis,spencermargaret@rhodes-taylor.com,(392)329-1068,Port Erinport,Oklahoma,Sports,Basketball,10,850.27,8502.7,2025-02-06,PayPal,Yes
ORD1817,Thomas Ferguson,davidcastillo@lopez.com,232-275-5342x85597,Sawyerstad,Hawaii,Toys,Action Figure,10,1549.25,15492.5,2025-01-22,Credit Card,No
ORD1818,Catherine Brown,james65@ruiz.net,332.135.2385x6732,East Markchester,Washington,Electronics,T-shirt,9,1443.68,12993.12,2025-04-08,Cash,Yes
ORD1819,Derrick White,bclark@gmail.com,910-844-6758x056,Juliechester,Kentucky,Electronics,Basketball,1,1213.27,1213.27,2025-08-02,PayPal,No
ORD1820,James Stewart,prestonreilly@hotmail.com,531.950.4864x8292,Lake Amyberg,Delaware,Electronics,Laptop,4,397.95,1591.8,2024-12-03,PayPal,No
ORD1821,Christian Jones,keithbrown@smith-davis.info,(958)627-1645x250,Debbieshire,Wisconsin,Toys,T-shirt,9,1334.08,12006.72,2025-07-16,Cash,No
ORD1822,Denise Bailey,dawncastillo@gmail.com,(294)651-0677,Kellyport,Hawaii,Sports,Basketball,10,604.67,6046.7,2025-01-12,Cash,No
ORD1823,Jon Bender,summeralvarez@gmail.com,(462)839-0369x9396,New Frank,West Virginia,Toys,Action Figure,6,1547.27,9283.62,2025-05-05,Cash,No
ORD1824,Brian Huerta,amandabuck@torres.com,(860)823-2177x530,Scottmouth,Nevada,Clothing,Action Figure,1,252.32,252.32,2025-08-20,Cash,Yes
ORD1825,Darren Taylor,jamesdudley@gmail.com,476-695-5497x95536,Davidberg,Arkansas,Sports,Laptop,10,345.89,3458.9,2024-11-14,PayPal,Yes
ORD1826,Emily Spears,deangreen@smith.com,2688927805,Lake Jorge,Oregon,Home,Vacuum,3,1083.82,3251.46,2024-12-02,Credit Card,Yes
ORD1827,Michael Rogers,basskristin@yahoo.com,740-647-3662x242,Port Cameronberg,Oklahoma,Clothing,Basketball,5,273.16,1365.8,2025-08-14,Credit Card,Yes
ORD1828,Christina Walker,matthewwilliams@gmail.com,256.057.0402x041,Daviston,Wyoming,Clothing,T-shirt,10,1922.62,19226.2,2024-11-14,PayPal,Yes
ORD1829,Christina Snyder,garciathomas@gmail.com,085.263.7624,New Kathleenville,Colorado,Toys,Action Figure,8,380.55,3044.4,2025-02-27,Credit Card,No
ORD1830,Heather Mercer,amartinez@day.biz,922-026-2632x5979,Port Justinburgh,North Carolina,Home,Laptop,8,622.12,4976.96,2025-01-01,Cash,No
ORD1831,William Powell,miguelsilva@shields.com,(249)518-0291x56557,East Sandra,Maryland,Sports,Laptop,10,745.8,7458.0,2024-12-02,PayPal,Yes
ORD1832,Michael Good,grahamashley@bender.com,424.475.6832,Gailview,Kansas,Home,Vacuum,9,36.87,331.83,2025-07-25,PayPal,Yes
ORD1833,Fernando Oconnor,christopherhernandez@king.info,(437)223-6536x6381,Joyceberg,South Carolina,Electronics,T-shirt,1,352.83,352.83,2024-11-20,Credit Card,No
ORD1834,Heather Collins,allenjoseph@maldonado-ortiz.com,(584)221-3975x8746,East Erik,Virginia,Home,T-shirt,7,69.37,485.59,2025-04-08,PayPal,No
ORD1835,Kim Haley,rscott@hawkins-nash.com,386.654.0124x647,Clarkhaven,Connecticut,Clothing,T-shirt,5,887.29,4436.45,2025-09-29,Cash,No
ORD1836,Mr. Jeremy Gallagher,mpatrick@yahoo.com,+1-349-622-7094x87808,New Kari,Minnesota,Home,Action Figure,5,1373.82,6869.1,2025-10-01,Credit Card,No
ORD1837,Donna Perry,david21@gmail.com,+1-456-925-7355,Sydneyport,Nebraska,Home,Basketball,1,318.45,318.45,2025-05-03,Cash,Yes
ORD1838,Haley Willis,rhensley@berry.com,7102326901,Davidville,Pennsylvania,Electronics,Action Figure,5,307.09,1535.45,2025-08-25,Credit Card,Yes
ORD1839,Frank Davis,davidcrawford@cline-wilson.net,067.222.5545,East Joannamouth,Colorado,Clothing,T-shirt,7,750.01,5250.07,2025-02-05,Cash,Yes
ORD1840,Jamie Robinson,royhenry@yahoo.com,001-844-393-7129x060,Denisetown,Florida,Clothing,Vacuum,9,1073.54,9661.86,2024-12-19,Cash,Yes
ORD1841,Ryan Franklin,jeffery01@murphy-brooks.info,590-674-6983,Christianborough,West Virginia,Toys,Action Figure,5,1021.03,5105.15,2025-04-01,Credit Card,Yes
ORD1842,Michael Doyle,teresavega@yahoo.com,087.679.2779x804,Jessemouth,New York,Sports,Vacuum,4,430.01,1720.04,2025-02-28,Cash,Yes
ORD1843,Katherine Wallace,anitastewart@yahoo.com,(807)875-2342x2740,East Lisabury,Maine,Home,Action Figure,5,1722.06,8610.3,2024-11-28,Cash,No
ORD1844,Dominic Hancock,matthew47@robinson.info,(457)969-0777x116,New Amandaborough,Utah,Clothing,Basketball,9,816.38,7347.42,2024-11-30,PayPal,No
ORD1845,Kevin Ramirez,dylan88@huff.com,336-768-3765x3952,Caseyberg,Texas,Sports,Laptop,6,1458.47,8750.82,2024-11-13,Credit Card,Yes
ORD1846,Ashley Fowler,henry68@gmail.com,+1-333-978-5125x8883,Amyshire,West Virginia,Clothing,Laptop,8,1534.74,12277.92,2025-01-19,Credit Card,Yes
ORD1847,Annette Anderson,wortega@gay-boyd.org,(763)015-7790,South Rebecca,Massachusetts,Clothing,Vacuum,10,853.14,8531.4,2025-08-04,Credit Card,No
ORD1848,Michael Matthews,brandonbates@gmail.com,8149723597,Williamsontown,Connecticut,Toys,Basketball,7,1769.82,12388.74,2024-12-24,PayPal,Yes
ORD1849,Jonathan Brennan,murphymeagan@young.com,546-435-6804x6251,North Cathy,Michigan,Electronics,Action Figure,5,1020.37,5101.85,2024-12-16,Credit Card,Yes
ORD1850,Kimberly Gilbert,lisawallace@hotmail.com,2934089193,Port Samuelmouth,Massachusetts,Toys,Basketball,10,1539.23,15392.3,2025-08-24,PayPal,No
ORD1851,Jason Cruz,william64@yahoo.com,701-635-4206x2871,Lake Susan,Minnesota,Clothing,Action Figure,9,595.95,5363.55,2024-11-16,Cash,No
ORD1852,Eric Haney,hessjames@houston-garcia.net,(952)449-0667x5800,West Maryville,Maine,Electronics,Vacuum,5,846.75,4233.75,2024-12-17,Credit Card,Yes
ORD1853,Gloria Cooper,travis51@hotmail.com,+1-446-460-2185,Williamsbury,Iowa,Toys,T-shirt,4,920.95,3683.8,2025-10-02,PayPal,No
ORD1854,Tiffany Griffith,joshua95@smith.biz,5417825414,Wardhaven,Minnesota,Sports,Basketball,10,394.96,3949.6,2025-05-08,Credit Card,Yes
ORD1855,Wesley Valentine,pcase@finley.org,969.856.5959,Ballfurt,Missouri,Home,Vacuum,5,838.5,4192.5,2025-03-08,Cash,No
ORD1856,Christine Bradshaw,douglas94@martinez.net,643.923.4438,East Valerie,Virginia,Electronics,Laptop,5,400.06,2000.3,2025-10-16,PayPal,No
ORD1857,Mr. Calvin Harris,jacobsonanthony@gmail.com,001-156-579-4863x9754,Johnsonhaven,Oregon,Home,Basketball,9,1442.2,12979.8,2024-12-19,PayPal,Yes
ORD1858,Dana Meyers,mitchellcatherine@gmail.com,622.787.1667,West Kathryn,Louisiana,Toys,Basketball,6,1969.02,11814.12,2025-07-16,Credit Card,No
ORD1859,David Cross,jonesderrick@bender.com,(818)813-7645x71173,Alexside,Oklahoma,Electronics,Laptop,6,221.47,1328.82,2025-06-03,PayPal,Yes
ORD1860,Sarah Adams,vbecker@gmail.com,798-790-3134x795,Walkertown,Nevada,Home,Laptop,8,569.66,4557.28,2025-04-11,Cash,Yes
ORD1861,Veronica Wagner,morganbruce@owens.com,+1-251-015-6668,New Jonathan,Iowa,Sports,Action Figure,1,1903.98,1903.98,2025-10-04,Cash,No
ORD1862,Katherine Choi,alanrobinson@delacruz.com,001-109-572-8769,Rivasshire,Maryland,Electronics,Vacuum,8,361.78,2894.24,2025-05-31,Cash,No
ORD1863,Eric Holloway,janetboyer@lara.com,441-156-8873x29829,North Karatown,Oregon,Toys,Basketball,2,905.15,1810.3,2025-10-06,PayPal,No
ORD1864,Andrea Wood,todd60@quinn.com,0794252936,West Tom,Wisconsin,Home,T-shirt,9,1276.46,11488.14,2024-11-16,Credit Card,Yes
ORD1865,Robert Lopez,david05@hoffman-jackson.biz,001-358-687-7482x279,Kevinberg,Wisconsin,Toys,Vacuum,6,1295.19,7771.14,2025-06-25,Credit Card,No
ORD1866,Jordan Reyes,kennethwatson@robinson.biz,+1-587-741-1658x19032,Tammyside,New Mexico,Home,Vacuum,1,1658.8,1658.8,2025-06-05,PayPal,No
ORD1867,Jose Johnson,zrodriguez@yahoo.com,779-862-7298x9334,Robertsberg,Rhode Island,Electronics,Basketball,5,59.2,296.0,2025-01-13,PayPal,No
ORD1868,Micheal Thomas,kathy88@yahoo.com,5924159078,Owensmouth,Missouri,Home,Laptop,1,413.21,413.21,2025-03-25,PayPal,No
ORD1869,Chase Hicks,scottjason@martin.com,(239)744-5663x892,Kristaland,Virginia,Clothing,Action Figure,8,1191.33,9530.64,2025-07-21,Credit Card,No
ORD1870,Christopher Tyler,keith69@hotmail.com,001-911-764-2827x344,Yuhaven,Rhode Island,Clothing,Laptop,2,1307.77,2615.54,2025-05-27,Cash,No
ORD1871,Laura Salazar,richardsonjonathan@yahoo.com,(180)336-4245,Amandaview,Wyoming,Clothing,Action Figure,1,1037.41,1037.41,2025-10-18,PayPal,No
ORD1872,Zachary Jones,jeffreybaldwin@nelson-henderson.com,473.320.5238x3051,Rojasberg,Texas,Electronics,T-shirt,8,849.26,6794.08,2025-09-19,PayPal,Yes
ORD1873,Anna Hall,kmueller@johnson.net,825.421.4421x36678,Littleshire,Illinois,Sports,Action Figure,6,1041.74,6250.44,2025-07-11,PayPal,No
ORD1874,Sally Nichols,johnsonsarah@gmail.com,(986)836-7926x5037,Shelleymouth,Alaska,Clothing,Basketball,5,1554.02,7770.1,2025-01-17,Cash,No
ORD1875,Eric Lee,bthompson@hotmail.com,+1-828-923-6811x3300,East Samanthamouth,Ohio,Sports,Laptop,7,1844.61,12912.27,2025-06-06,PayPal,No
ORD1876,Debra Vaughan,aliciasimmons@gmail.com,+1-149-727-2802x85945,Lake Heidi,New Mexico,Toys,Vacuum,5,1478.44,7392.2,2025-10-12,Credit Card,No
ORD1877,Eric Boyd,andrewhogan@soto.biz,+1-162-970-9517,North Marioshire,New York,Home,Basketball,3,524.63,1573.89,2025-07-22,PayPal,Yes
ORD1878,Ronald Adams,fbrooks@gmail.com,+1-214-322-8214x96044,South Sarah,Maine,Home,T-shirt,9,778.56,7007.04,2024-12-23,Credit Card,Yes
ORD1879,John Patrick,xhill@lloyd.com,001-708-429-6401x6843,Jenniferbury,Montana,Toys,Basketball,10,481.49,4814.9,2025-05-11,Cash,No
ORD1880,Hector Carter,davieserin@robinson-richards.biz,203.274.6793x242,Gregoryburgh,New Mexico,Clothing,Vacuum,7,1916.82,13417.74,2025-03-25,Credit Card,Yes
ORD1881,Francisco Holloway,irobinson@yahoo.com,(215)177-3794,Erinview,Kansas,Home,Action Figure,5,1893.04,9465.2,2025-08-14,PayPal,Yes
ORD1882,Olivia Wells,nroman@yahoo.com,+1-875-193-5175x1339,East Troybury,Illinois,Electronics,T-shirt,10,1120.57,11205.7,2025-03-21,Cash,Yes
ORD1883,Courtney Snyder,jessicafinley@hotmail.com,+1-069-236-3662x59077,Cisnerosmouth,Montana,Sports,Laptop,5,1205.44,6027.2,2024-12-14,Cash,No
ORD1884,Stanley Bowen,kpalmer@hotmail.com,001-011-892-4616x981,Figueroaberg,Maryland,Electronics,Action Figure,7,805.32,5637.24,2025-01-29,PayPal,No
ORD1885,Daniel Sexton,michaelturner@woods.com,9583943412,Andrewburgh,Minnesota,Sports,Action Figure,9,594.08,5346.72,2024-11-10,Credit Card,Yes
ORD1886,Kim Stevens,martinezfelicia@valdez.biz,001-236-057-8863x9087,Danielport,Arkansas,Clothing,Laptop,4,289.52,1158.08,2025-02-03,Credit Card,No
ORD1887,David Gibson MD,sarah19@hotmail.com,(285)041-5827,Jonathanfurt,Wisconsin,Sports,T-shirt,10,552.77,5527.7,2025-05-08,Credit Card,Yes
ORD1888,Teresa Duran,davidhill@hotmail.com,001-434-233-2574x9593,Jasonbury,Alabama,Toys,Laptop,2,394.57,789.14,2025-09-27,Cash,No
ORD1889,Kelly Rose,robertpeterson@yahoo.com,708.694.6139,Williamton,Wisconsin,Sports,T-shirt,1,1030.39,1030.39,2024-11-26,Credit Card,Yes
ORD1890,Christopher Rivers,collinsthomas@yahoo.com,001-430-531-5649x07688,New Charlesborough,New Jersey,Clothing,Laptop,4,1037.25,4149.0,2025-07-05,Cash,Yes
ORD1891,Jessica Mccann,asutton@cisneros.org,+1-707-254-6367x273,Butlerfort,Connecticut,Clothing,T-shirt,10,832.77,8327.7,2025-09-10,Credit Card,Yes
ORD1892,Jo Miller,jamesdiane@yahoo.com,001-249-482-1786,Lake Nicoleport,Kentucky,Clothing,T-shirt,7,798.08,5586.56,2025-09-28,PayPal,No
ORD1893,Kathleen Reynolds,danielreyes@yahoo.com,241.292.2256x63655,Nicoleland,Connecticut,Sports,Laptop,2,960.88,1921.76,2024-12-12,Cash,No
ORD1894,Scott Terrell,gclark@gmail.com,370-938-4725,Madisonmouth,South Dakota,Sports,Action Figure,5,82.73,413.65,2024-11-18,PayPal,No
ORD1895,Ana Smith,kellyluis@miller.com,528-641-2367x852,Lake Jennifer,South Dakota,Electronics,Basketball,1,1516.14,1516.14,2025-05-02,Cash,Yes
ORD1896,Todd Pollard,rcunningham@washington.com,+1-051-552-8754x70923,Lake Annashire,Kansas,Sports,T-shirt,3,1911.35,5734.05,2025-09-20,PayPal,Yes
ORD1897,Amy Gomez,brenda51@sims.com,(425)694-4676,Smithmouth,Nevada,Clothing,Vacuum,2,325.68,651.36,2025-07-22,Credit Card,Yes
ORD1898,Samantha Mathis,zacharyross@hotmail.com,161.240.3158x951,North Andrewbury,Montana,Home,Vacuum,5,1665.99,8329.95,2025-01-18,Credit Card,Yes
ORD1899,Jill Smith,simonjeffrey@yahoo.com,597-345-5925,West Edwardton,Virginia,Clothing,T-shirt,2,678.99,1357.98,2025-09-21,Credit Card,Yes
ORD1900,Joel Smith,hansonedwin@yahoo.com,001-136-089-2442,New Douglasberg,Wyoming,Clothing,T-shirt,5,535.9,2679.5,2025-03-03,PayPal,No
ORD1901,Christopher White,guerrarobert@baker.com,647-592-3574x90017,South Elizabethport,Hawaii,Clothing,Basketball,5,509.4,2547.0,2025-04-27,PayPal,Yes
ORD1902,Douglas Morris,rickey67@gmail.com,(798)446-6119,North Brookeville,North Carolina,Electronics,Basketball,4,234.28,937.12,2025-02-20,PayPal,No
ORD1903,Lisa Irwin,alvarezmatthew@hotmail.com,001-718-753-6959,Lake Carol,Washington,Home,Laptop,7,1877.16,13140.12,2025-01-15,Cash,Yes
ORD1904,Mr. Bryan King DVM,westcrystal@santos.org,162-060-2409x1867,Jamesport,Alaska,Home,Basketball,10,1494.47,14944.7,2025-09-06,Credit Card,No
ORD1905,Linda Sellers,vicki34@gmail.com,552-228-1785,Danielleville,North Dakota,Electronics,Basketball,9,1835.43,16518.87,2024-12-19,Credit Card,No
ORD1906,Kevin Aguirre,lydia01@kelley.com,775.683.0801x6694,West Kevin,Massachusetts,Home,T-shirt,5,1987.87,9939.35,2025-04-06,PayPal,Yes
ORD1907,Arthur Garcia,tjohnson@yahoo.com,+1-660-915-5222,North Elizabethmouth,Kansas,Home,Basketball,3,1029.59,3088.77,2025-04-15,Credit Card,No
ORD1908,Ryan Rangel,mcphersonkerri@harris-finley.com,+1-246-675-5385x09781,New Barbaraville,Alaska,Electronics,Laptop,10,413.18,4131.8,2025-01-13,PayPal,Yes
ORD1909,Jenna Terry,whines@gmail.com,+1-365-444-7743,Lake Whitneyshire,Georgia,Toys,Basketball,6,33.02,198.12,2025-01-07,Credit Card,Yes
ORD1910,Austin Kim,lacosta@gmail.com,(250)886-8922x50118,Lake Jonathanside,New York,Sports,Action Figure,10,357.95,3579.5,2025-07-06,Cash,Yes
ORD1911,Rodney Hall,misty00@gmail.com,001-082-603-6223x45236,North Timothy,Illinois,Electronics,Laptop,3,1324.23,3972.69,2025-09-30,Credit Card,No
ORD1912,Christy Ross,amy16@hotmail.com,635.549.7269x9667,Vincentland,Arizona,Clothing,T-shirt,6,50.78,304.68,2024-12-25,Cash,Yes
ORD1913,Donna Walker,uandrews@yahoo.com,114.594.9787x83811,Brownmouth,Wisconsin,Home,Vacuum,4,1567.34,6269.36,2025-08-25,Credit Card,Yes
ORD1914,Deborah Cohen,mary16@gmail.com,(419)513-7471,Martintown,Maryland,Clothing,Vacuum,9,49.23,443.07,2025-08-22,Credit Card,No
ORD1915,Travis Smith,hbriggs@hotmail.com,471.540.5035,North Ashleymouth,Tennessee,Electronics,Basketball,8,1927.48,15419.84,2025-05-29,Credit Card,Yes
ORD1916,Rebecca Johnson,jo55@hotmail.com,924-513-7082x4386,Greenville,Mississippi,Home,Laptop,6,427.18,2563.08,2025-10-04,Credit Card,No
ORD1917,Alejandra Davis,mcdanielchristopher@hotmail.com,+1-469-409-1126,New Susan,Montana,Toys,Vacuum,5,1940.23,9701.15,2025-06-08,PayPal,Yes
ORD1918,Timothy Terrell,hilljamie@gmail.com,001-028-047-1605x078,Port Amy,Kansas,Toys,Action Figure,6,792.55,4755.3,2025-02-05,Cash,Yes
ORD1919,Jonathan Jackson,colleen04@hotmail.com,(386)642-8427,Sherrishire,Tennessee,Sports,Action Figure,10,1713.52,17135.2,2024-11-17,PayPal,No
ORD1920,Sharon Wilson,thompsonphillip@gmail.com,340.006.8993x51321,Michaelfurt,Ohio,Electronics,Vacuum,9,753.87,6784.83,2025-09-26,PayPal,Yes
ORD1921,Richard Ross,kimberlyjacobson@gates.org,(093)987-8025x169,Garyton,Michigan,Toys,T-shirt,2,456.44,912.88,2025-03-14,Cash,Yes
ORD1922,Jose Fisher,brownvincent@gmail.com,012.598.0406,Rachelshire,California,Home,T-shirt,4,910.43,3641.72,2025-02-21,Credit Card,Yes
ORD1923,Adrian Hurley,shawnjones@hotmail.com,167-121-7253,West Tracyshire,Arizona,Home,Laptop,3,624.76,1874.28,2025-07-05,PayPal,Yes
ORD1924,Eric Bird,wongshane@yahoo.com,(316)149-5584x41452,New Robertfurt,Washington,Clothing,Action Figure,6,1893.23,11359.38,2025-06-10,PayPal,No
ORD1925,Michael Martin,marclewis@gray-nelson.com,001-414-317-0765x9184,Gomezfort,Virginia,Sports,Laptop,5,1485.37,7426.85,2025-09-21,Cash,Yes
ORD1926,Whitney Willis,philipcervantes@gmail.com,001-268-643-5670,West Clinton,Arizona,Toys,Vacuum,10,802.88,8028.8,2025-07-06,Credit Card,Yes
ORD1927,Christopher Velez,lisakelly@yahoo.com,+1-616-697-2434x95060,Petersonmouth,Wisconsin,Toys,Laptop,2,1754.74,3509.48,2025-04-16,PayPal,No
ORD1928,Daniel Davidson,hurstsharon@hotmail.com,001-874-047-7096x283,Hillside,California,Electronics,Action Figure,2,1631.61,3263.22,2025-02-17,PayPal,No
ORD1929,Karen Nunez,dustin91@gmail.com,300.341.1441x291,North Scott,Washington,Electronics,Basketball,4,90.02,360.08,2025-04-09,PayPal,No
ORD1930,Pamela Kennedy,christian70@murphy-lopez.com,495-590-3038,Nguyenside,Idaho,Sports,Laptop,10,516.22,5162.2,2025-08-09,Cash,No
ORD1931,Joshua Hall,gsmith@gmail.com,(435)995-1272,Port Albertchester,Virginia,Sports,Basketball,3,539.34,1618.02,2025-07-28,PayPal,No
ORD1932,John Lee,pjohnson@campbell-carter.net,635.934.3992x5143,Hallport,Virginia,Home,Laptop,1,738.11,738.11,2025-04-17,Credit Card,Yes
ORD1933,Diane Harmon,courtney33@yahoo.com,225.610.9594,Jonesville,Indiana,Electronics,T-shirt,3,1649.18,4947.54,2025-03-31,PayPal,No
ORD1934,Taylor Rogers,victor41@kelley.com,(219)317-3158x39027,Diazfort,Nevada,Sports,Basketball,1,1404.27,1404.27,2025-06-22,PayPal,No
ORD1935,Ricky Warner,ryan21@obrien-blair.com,194.827.8686x688,Desireeside,California,Home,T-shirt,8,1215.8,9726.4,2025-04-22,Credit Card,No
ORD1936,Angela Smith,bakertodd@gmail.com,108-693-8591x2762,Port Juan,Louisiana,Sports,Basketball,3,166.14,498.42,2025-07-27,PayPal,Yes
ORD1937,Robert Wagner,david48@hotmail.com,001-511-314-6542x5038,Port Phillipmouth,Maryland,Electronics,Vacuum,4,1282.93,5131.72,2025-07-08,Credit Card,Yes
ORD1938,Eric Roberts DVM,leslie19@yahoo.com,001-153-549-1958x99164,Paulside,North Carolina,Home,T-shirt,10,881.36,8813.6,2025-06-19,PayPal,Yes
ORD1939,Jessica Smith,seanday@morales.net,(911)357-6011x4891,Sarahshire,New Mexico,Home,T-shirt,2,1688.59,3377.18,2025-01-13,Credit Card,Yes
ORD1940,Sean Reyes,sthompson@gmail.com,001-788-490-1454x4020,New Georgebury,North Dakota,Sports,Basketball,3,412.78,1238.34,2025-05-14,Cash,Yes
ORD1941,Daniel Nunez,john58@gmail.com,001-573-208-6308x47247,Reneeshire,Nebraska,Electronics,T-shirt,3,925.76,2777.28,2024-12-14,PayPal,Yes
ORD1942,Elizabeth King,linda43@clay-williams.com,2719939508,New Dominique,Texas,Home,Action Figure,6,1194.6,7167.6,2025-02-02,Credit Card,No
ORD1943,Sean Holden,rodriguezjoseph@hotmail.com,(326)523-0715x528,Lake Jenniferton,North Carolina,Toys,T-shirt,2,1098.19,2196.38,2025-03-13,Cash,Yes
ORD1944,Robyn Floyd,hernandezricky@hotmail.com,938.576.8550x5056,Lake Joseph,New Mexico,Electronics,Laptop,1,763.33,763.33,2025-04-30,Cash,Yes
ORD1945,Jeremy Johnson,hesterteresa@thomas-richards.com,987-753-1226x85188,Mitchellchester,Texas,Sports,Basketball,7,491.0,3437.0,2025-10-01,Cash,No
ORD1946,Kimberly Harris,johnstonjennifer@greer.com,636-387-9074,East Richardtown,Texas,Sports,Action Figure,8,1379.85,11038.8,2025-06-29,Credit Card,Yes
ORD1947,Kevin Rivera,marquezmackenzie@gmail.com,001-693-190-2954x6718,Sototon,Iowa,Sports,Laptop,5,1103.0,5515.0,2025-03-02,Cash,Yes
ORD1948,Diana Davis,billymartin@hotmail.com,+1-333-879-6143,Judyton,Colorado,Home,Basketball,10,71.22,712.2,2024-12-20,Cash,No
ORD1949,Elizabeth Daniel,pstewart@hotmail.com,001-799-852-2039x49637,Port Linda,Indiana,Electronics,T-shirt,3,1486.07,4458.21,2025-08-01,Cash,Yes
ORD1950,Michael Maxwell,candacesloan@hotmail.com,(219)307-3824x79567,West Michelle,Ohio,Home,Action Figure,6,466.82,2800.92,2025-05-04,Credit Card,Yes
ORD1951,Lauren Davis,hannahstewart@ortiz.org,001-105-635-9709,East Tammy,Kansas,Toys,T-shirt,2,1247.34,2494.68,2025-04-16,PayPal,Yes
ORD1952,Christopher Rodriguez,zcannon@washington-howell.com,231.006.8058x15385,Gutierrezburgh,North Dakota,Sports,T-shirt,7,1455.45,10188.15,2025-10-20,Credit Card,No
ORD1953,Stephen Christensen,adamwatson@mendoza-yang.com,684-525-2751,Katieville,Oregon,Home,T-shirt,4,27.02,108.08,2025-02-27,PayPal,No
ORD1954,Ryan Chavez DDS,sheryl29@conrad-schmidt.org,6758915571,Port Paulview,Rhode Island,Toys,T-shirt,5,312.42,1562.1,2025-08-08,Credit Card,No
ORD1955,Christine Merritt,christinefisher@bell.info,001-528-532-3182x300,South Jason,Missouri,Electronics,Basketball,7,1092.49,7647.43,2024-11-24,Credit Card,No
ORD1956,Cindy Baker,clifford99@hotmail.com,685-962-6377,East Daniel,Ohio,Electronics,Basketball,3,975.21,2925.63,2024-11-13,Credit Card,No
ORD1957,Kevin Smith,tranrhonda@yahoo.com,9299224987,East Samantha,Oregon,Clothing,T-shirt,2,629.64,1259.28,2025-01-11,Credit Card,Yes
ORD1958,Rebecca Anderson,john08@baker.com,410-181-2653x77705,Port Robert,North Carolina,Sports,T-shirt,1,388.87,388.87,2025-10-15,Cash,No
ORD1959,Dominic Costa,karenmiller@williams-lambert.net,001-684-795-9745x402,North Judyfort,Maine,Home,T-shirt,6,386.4,2318.4,2025-08-27,PayPal,No
ORD1960,Alexis Scott,umiller@gibson-hayes.net,(554)934-6428x5564,Caseystad,South Carolina,Electronics,Action Figure,10,1492.57,14925.7,2024-12-02,Credit Card,Yes
ORD1961,Kristen Jones,walkerdaniel@gmail.com,371-015-3216,Jeremytown,Georgia,Sports,Laptop,5,1306.89,6534.45,2025-08-22,Cash,No
ORD1962,Rebecca Blake,debra59@freeman-cooper.info,6196478258,Audreyshire,Maine,Toys,T-shirt,2,1284.27,2568.54,2025-01-11,Cash,No
ORD1963,Amanda Martinez,wardchristina@hotmail.com,497.204.8698x45911,Porterbury,South Dakota,Electronics,Action Figure,10,95.05,950.5,2025-06-05,Credit Card,No
ORD1964,Breanna Williams,matthew95@stone.com,001-654-447-6088x2775,Cortezfurt,Delaware,Sports,Laptop,10,1317.78,13177.8,2025-09-12,Credit Card,No
ORD1965,David Webb,zguerrero@yahoo.com,204.980.4990,West Collin,Oregon,Toys,T-shirt,6,310.21,1861.26,2025-04-01,Credit Card,Yes
ORD1966,Beth Stark,mmason@wheeler.info,957.789.9923,Port Chadville,Colorado,Home,Laptop,1,1834.77,1834.77,2025-08-26,Credit Card,Yes
ORD1967,Lisa Allen,wclark@hotmail.com,(598)924-7376x6179,North Nancyview,Colorado,Clothing,Vacuum,2,365.87,731.74,2025-07-27,PayPal,Yes
ORD1968,Donald Morales,boonelouis@gmail.com,7819334613,Gregoryfort,California,Toys,Basketball,7,780.91,5466.37,2025-10-10,PayPal,Yes
ORD1969,Abigail Salinas,allison48@webb.com,526-179-5394,East Mary,Connecticut,Home,T-shirt,2,1199.85,2399.7,2025-04-13,Credit Card,No
ORD1970,Rachel Pham,alan20@hotmail.com,(933)424-4592x223,Jessicaville,Virginia,Sports,T-shirt,4,678.45,2713.8,2025-08-25,Cash,No
ORD1971,Mallory Edwards,tracy44@yahoo.com,199-164-7793,Hickmanmouth,North Dakota,Toys,Action Figure,5,40.97,204.85,2025-10-02,PayPal,No
ORD1972,Dennis Smith,rose87@holland.info,001-218-693-4103x621,Wintersstad,Minnesota,Home,Vacuum,6,1225.83,7354.98,2025-10-01,Cash,Yes
ORD1973,David Young,owensadam@martin.com,(527)595-5971,East Victor,Florida,Home,Laptop,9,1596.92,14372.28,2024-11-29,Credit Card,Yes
ORD1974,Lisa Fitzgerald,beverly02@gmail.com,599-643-1193,Caitlinbury,Oregon,Clothing,Laptop,8,1994.78,15958.24,2025-01-29,Credit Card,No
ORD1975,Hayley Smith,iking@yahoo.com,106.579.8326,Andersonside,Vermont,Sports,Vacuum,2,1836.88,3673.76,2025-09-21,Credit Card,No
ORD1976,Melissa Holloway,srodriguez@alvarado.com,920-285-5198x44810,South Maryshire,Wisconsin,Electronics,Vacuum,9,340.58,3065.22,2025-05-31,PayPal,No
ORD1977,John Carlson,kmorgan@hotmail.com,(233)382-3947x12261,Lake Mark,Oklahoma,Clothing,T-shirt,7,189.79,1328.53,2025-08-23,PayPal,Yes
